,index1,Category
22037,36634,0
22038,36635,0
22039,36636,0
22040,36637,0
22041,36638,0
22042,36639,0
22043,36640,0
22044,36641,0
22045,36642,0
22046,36643,0
22047,36644,0
22048,36645,0
22049,36646,0
22050,36647,0
22051,36648,0
22052,36649,0
22053,36650,0
22054,36651,0
22055,36652,0
22056,36653,0
22057,36654,0
22058,36655,0
22059,36656,0
22060,36657,0
22061,36658,0
24233,36659,374
36029,36660,2
22062,36661,0
22063,36662,0
22064,36663,0
22065,36664,0
22066,36665,0
22067,36666,0
22068,36667,0
22069,36668,0
22070,36669,0
22071,36670,0
22072,36671,0
22073,36672,0
22074,36673,0
22075,36674,0
22076,36675,0
22077,36676,0
22078,36677,0
22079,36678,0
22080,36679,0
22081,36680,0
22082,36681,0
22083,36682,0
22084,36683,0
22085,36684,0
22086,36685,0
22087,36686,0
35812,36687,139
22088,36688,0
22089,36689,0
22090,36690,0
22091,36691,0
22092,36692,0
22093,36693,0
22094,36694,0
22095,36695,0
22096,36696,0
22097,36697,0
22098,36698,0
22099,36699,0
22100,36700,0
22101,36701,0
22102,36702,0
22103,36703,0
22104,36704,0
22105,36705,0
22106,36706,0
22107,36707,0
22108,36708,0
22109,36709,0
22110,36710,0
22111,36711,0
22112,36712,0
22113,36713,0
22114,36714,0
22115,36715,0
22116,36716,0
22117,36717,0
22118,36718,0
22119,36719,0
22120,36720,0
22121,36721,0
22122,36722,0
22123,36723,0
22124,36724,0
22125,36725,0
22126,36726,0
22127,36727,0
22128,36728,0
22129,36729,0
22130,36730,0
22131,36731,0
22132,36732,0
22133,36733,0
22134,36734,0
22135,36735,0
22136,36736,0
22137,36737,0
22138,36738,0
22139,36739,0
22140,36740,0
22141,36741,0
22142,36742,0
22143,36743,0
22144,36744,0
22145,36745,0
42158,36746,317
42159,36747,317
42160,36748,317
22146,36749,0
22147,36750,0
42161,36751,317
22148,36752,0
22149,36753,0
22150,36754,0
22151,36755,0
22152,36756,0
22153,36757,0
22154,36758,0
22155,36759,0
22156,36760,0
22157,36761,0
22158,36762,0
22159,36763,0
22160,36764,0
22161,36765,0
22162,36766,0
22163,36767,0
22164,36768,0
22165,36769,0
35813,36770,139
48033,36771,372
22166,36772,0
35814,36773,139
22167,36774,0
22168,36775,0
22169,36776,0
22170,36777,0
22171,36778,0
22172,36779,0
22173,36780,0
22174,36781,0
22175,36782,0
22176,36783,0
22177,36784,0
22178,36785,0
22179,36786,0
22180,36787,0
22181,36788,0
22182,36789,0
22183,36790,0
22184,36791,0
22185,36792,0
22186,36793,0
22187,36794,0
22188,36795,0
22189,36796,0
22190,36797,0
22191,36798,0
22192,36799,0
22193,36800,0
22194,36801,0
22195,36802,0
22196,36803,0
22197,36804,0
58155,36805,71
42162,36806,317
22198,36807,0
36030,36808,2
22199,36809,0
22200,36810,0
22201,36811,0
22202,36812,0
22203,36813,0
22204,36814,0
22205,36815,0
22206,36816,0
22207,36817,0
22208,36818,0
22209,36819,0
59362,36820,3
42163,36821,317
42164,36822,317
22210,36823,0
43461,36824,6
42165,36825,317
22211,36826,0
22212,36827,0
22213,36828,0
62051,36829,378
22214,36830,0
22215,36831,0
22216,36832,0
22217,36833,0
22218,36834,0
22219,36835,0
22220,36836,0
22221,36837,0
22222,36838,0
22223,36839,0
45515,36840,376
22224,36841,0
22225,36842,0
45516,36843,376
22226,36844,0
22227,36845,0
22228,36846,0
22229,36847,0
22230,36848,0
22231,36849,0
22232,36850,0
22233,36851,0
36635,36852,10
22234,36853,0
22235,36854,0
33747,36855,96
22236,36856,0
22237,36857,0
22238,36858,0
22239,36859,0
22240,36860,0
36636,36861,10
22241,36862,0
22242,36863,0
22243,36864,0
22244,36865,0
22245,36866,0
22246,36867,0
22247,36868,0
22248,36869,0
22249,36870,0
22250,36871,0
22251,36872,0
24234,36873,374
22252,36874,0
22253,36875,0
24235,36876,374
22254,36877,0
22255,36878,0
22256,36879,0
22257,36880,0
22258,36881,0
42166,36882,317
42167,36883,317
58156,36884,71
22259,36885,0
22260,36886,0
22261,36887,0
61989,36888,384
22262,36889,0
22263,36890,0
36637,36891,10
22264,36892,0
22265,36893,0
22266,36894,0
22267,36895,0
22268,36896,0
22269,36897,0
22270,36898,0
22271,36899,0
22272,36900,0
22273,36901,0
45517,36902,376
22274,36903,0
22275,36904,0
22276,36905,0
22277,36906,0
22278,36907,0
22279,36908,0
24236,36909,374
22280,36910,0
22281,36911,0
36031,36912,2
22282,36913,0
22283,36914,0
22284,36915,0
22285,36916,0
22286,36917,0
55539,36918,111
22287,36919,0
22288,36920,0
55540,36921,111
22289,36922,0
22290,36923,0
36638,36924,10
22291,36925,0
22292,36926,0
22293,36927,0
22294,36928,0
22295,36929,0
22296,36930,0
22297,36931,0
22298,36932,0
22299,36933,0
22300,36934,0
22301,36935,0
22302,36936,0
22303,36937,0
22304,36938,0
22305,36939,0
22306,36940,0
22307,36941,0
22308,36942,0
22309,36943,0
22310,36944,0
22311,36945,0
22312,36946,0
22313,36947,0
22314,36948,0
22315,36949,0
22316,36950,0
22317,36951,0
22318,36952,0
22319,36953,0
42168,36954,317
22320,36955,0
22321,36956,0
22322,36957,0
22323,36958,0
22324,36959,0
22325,36960,0
22326,36961,0
22327,36962,0
22328,36963,0
22329,36964,0
22330,36965,0
22331,36966,0
22332,36967,0
22333,36968,0
22334,36969,0
42169,36970,317
22335,36971,0
45518,36972,376
22336,36973,0
22337,36974,0
22338,36975,0
22339,36976,0
22340,36977,0
22341,36978,0
22342,36979,0
22343,36980,0
22344,36981,0
22345,36982,0
22346,36983,0
22347,36984,0
22348,36985,0
22349,36986,0
22350,36987,0
22351,36988,0
22352,36989,0
24237,36990,374
22353,36991,0
22354,36992,0
22355,36993,0
22356,36994,0
22357,36995,0
42170,36996,317
22358,36997,0
22359,36998,0
22360,36999,0
22361,37000,0
22362,37001,0
22363,37002,0
22364,37003,0
22365,37004,0
22366,37005,0
22367,37006,0
22368,37007,0
22369,37008,0
22370,37009,0
22371,37010,0
22372,37011,0
22373,37012,0
22374,37013,0
22375,37014,0
22376,37015,0
22377,37016,0
22378,37017,0
22379,37018,0
22380,37019,0
42171,37020,317
22381,37021,0
22382,37022,0
22383,37023,0
22384,37024,0
22385,37025,0
42172,37026,317
22386,37027,0
22387,37028,0
22388,37029,0
22389,37030,0
22390,37031,0
43462,37032,6
22391,37033,0
22392,37034,0
56608,37035,315
22393,37036,0
22394,37037,0
22395,37038,0
22396,37039,0
22397,37040,0
35815,37041,139
22398,37042,0
22399,37043,0
22400,37044,0
22401,37045,0
22402,37046,0
54626,37047,144
22403,37048,0
22404,37049,0
36639,37050,10
22405,37051,0
22406,37052,0
22407,37053,0
22408,37054,0
22409,37055,0
22410,37056,0
22411,37057,0
22412,37058,0
22413,37059,0
22414,37060,0
22415,37061,0
22416,37062,0
22417,37063,0
22418,37064,0
61207,37065,309
22419,37066,0
22420,37067,0
22421,37068,0
22422,37069,0
22423,37070,0
22424,37071,0
22425,37072,0
22426,37073,0
42173,37074,317
22427,37075,0
22428,37076,0
22429,37077,0
22430,37078,0
22431,37079,0
22432,37080,0
22433,37081,0
22434,37082,0
22435,37083,0
22436,37084,0
22437,37085,0
22438,37086,0
22439,37087,0
22440,37088,0
22441,37089,0
22442,37090,0
22443,37091,0
48034,37092,372
22444,37093,0
22445,37094,0
22446,37095,0
22447,37096,0
43022,37097,115
22448,37098,0
58748,37099,259
22449,37100,0
22450,37101,0
22451,37102,0
22452,37103,0
22453,37104,0
22454,37105,0
22455,37106,0
22456,37107,0
22457,37108,0
22458,37109,0
22459,37110,0
61208,37111,309
22460,37112,0
22461,37113,0
22462,37114,0
22463,37115,0
22464,37116,0
22465,37117,0
22466,37118,0
22467,37119,0
24238,37120,374
22468,37121,0
22469,37122,0
22470,37123,0
22471,37124,0
22472,37125,0
42174,37126,317
22473,37127,0
22474,37128,0
22475,37129,0
22476,37130,0
22477,37131,0
54838,37132,137
22478,37133,0
22479,37134,0
22480,37135,0
22481,37136,0
22482,37137,0
22483,37138,0
22484,37139,0
22485,37140,0
22486,37141,0
22487,37142,0
22488,37143,0
22489,37144,0
22490,37145,0
22491,37146,0
22492,37147,0
22493,37148,0
22494,37149,0
22495,37150,0
22496,37151,0
22497,37152,0
47080,37153,316
22498,37154,0
22499,37155,0
22500,37156,0
22501,37157,0
22502,37158,0
54839,37159,137
22503,37160,0
22504,37161,0
22505,37162,0
22506,37163,0
22507,37164,0
22508,37165,0
22509,37166,0
22510,37167,0
22511,37168,0
22512,37169,0
22513,37170,0
22514,37171,0
22515,37172,0
22516,37173,0
22517,37174,0
22518,37175,0
22519,37176,0
22520,37177,0
22521,37178,0
22522,37179,0
22523,37180,0
59363,37181,3
22524,37182,0
22525,37183,0
22526,37184,0
22527,37185,0
22528,37186,0
22529,37187,0
22530,37188,0
22531,37189,0
22532,37190,0
22533,37191,0
22534,37192,0
22535,37193,0
55541,37194,111
22536,37195,0
22537,37196,0
22538,37197,0
22539,37198,0
22540,37199,0
22541,37200,0
22542,37201,0
22543,37202,0
22544,37203,0
22545,37204,0
22546,37205,0
22547,37206,0
22548,37207,0
22549,37208,0
22550,37209,0
22551,37210,0
22552,37211,0
22553,37212,0
22554,37213,0
22555,37214,0
22556,37215,0
22557,37216,0
22558,37217,0
22559,37218,0
22560,37219,0
22561,37220,0
22562,37221,0
22563,37222,0
22564,37223,0
22565,37224,0
22566,37225,0
22567,37226,0
22568,37227,0
22569,37228,0
22570,37229,0
22571,37230,0
22572,37231,0
22573,37232,0
22574,37233,0
22575,37234,0
22576,37235,0
22577,37236,0
22578,37237,0
22579,37238,0
22580,37239,0
22581,37240,0
22582,37241,0
22583,37242,0
48035,37243,372
22584,37244,0
22585,37245,0
22586,37246,0
22587,37247,0
22588,37248,0
22589,37249,0
22590,37250,0
22591,37251,0
22592,37252,0
22593,37253,0
22594,37254,0
22595,37255,0
22596,37256,0
22597,37257,0
22598,37258,0
22599,37259,0
22600,37260,0
22601,37261,0
22602,37262,0
22603,37263,0
22604,37264,0
22605,37265,0
22606,37266,0
22607,37267,0
22608,37268,0
22609,37269,0
22610,37270,0
22611,37271,0
22612,37272,0
22613,37273,0
22614,37274,0
22615,37275,0
22616,37276,0
22617,37277,0
22618,37278,0
22619,37279,0
22620,37280,0
22621,37281,0
22622,37282,0
22623,37283,0
22624,37284,0
33748,37285,96
22625,37286,0
22626,37287,0
22627,37288,0
22628,37289,0
22629,37290,0
22630,37291,0
22631,37292,0
22632,37293,0
22633,37294,0
22634,37295,0
22635,37296,0
22636,37297,0
22637,37298,0
22638,37299,0
22639,37300,0
22640,37301,0
22641,37302,0
22642,37303,0
22643,37304,0
22644,37305,0
22645,37306,0
22646,37307,0
22647,37308,0
22648,37309,0
22649,37310,0
22650,37311,0
22651,37312,0
22652,37313,0
22653,37314,0
33749,37315,96
22654,37316,0
22655,37317,0
33750,37318,96
22656,37319,0
22657,37320,0
22658,37321,0
22659,37322,0
22660,37323,0
22661,37324,0
22662,37325,0
33751,37326,96
22663,37327,0
36032,37328,2
22664,37329,0
22665,37330,0
22666,37331,0
22667,37332,0
22668,37333,0
22669,37334,0
22670,37335,0
22671,37336,0
22672,37337,0
22673,37338,0
22674,37339,0
22675,37340,0
22676,37341,0
22677,37342,0
22678,37343,0
22679,37344,0
22680,37345,0
22681,37346,0
22682,37347,0
22683,37348,0
22684,37349,0
22685,37350,0
22686,37351,0
22687,37352,0
22688,37353,0
56665,37354,258
56666,37355,258
22689,37356,0
22690,37357,0
22691,37358,0
22692,37359,0
22693,37360,0
22694,37361,0
22695,37362,0
22696,37363,0
22697,37364,0
22698,37365,0
22699,37366,0
60898,37367,558
24239,37368,374
22700,37369,0
22701,37370,0
22702,37371,0
22703,37372,0
22704,37373,0
22705,37374,0
22706,37375,0
43463,37376,6
35816,37377,139
22707,37378,0
22708,37379,0
22709,37380,0
22710,37381,0
35817,37382,139
22711,37383,0
22712,37384,0
22713,37385,0
22714,37386,0
22715,37387,0
36033,37388,2
22716,37389,0
22717,37390,0
22718,37391,0
22719,37392,0
22720,37393,0
22721,37394,0
22722,37395,0
22723,37396,0
43023,37397,115
22724,37398,0
22725,37399,0
22726,37400,0
22727,37401,0
22728,37402,0
22729,37403,0
22730,37404,0
22731,37405,0
43024,37406,115
22732,37407,0
22733,37408,0
22734,37409,0
22735,37410,0
22736,37411,0
22737,37412,0
22738,37413,0
22739,37414,0
62782,37415,152
22740,37416,0
22741,37417,0
22742,37418,0
22743,37419,0
22744,37420,0
22745,37421,0
22746,37422,0
22747,37423,0
22748,37424,0
22749,37425,0
22750,37426,0
22751,37427,0
22752,37428,0
22753,37429,0
22754,37430,0
22755,37431,0
22756,37432,0
22757,37433,0
22758,37434,0
22759,37435,0
22760,37436,0
22761,37437,0
58893,37438,380
22762,37439,0
22763,37440,0
48036,37441,372
22764,37442,0
22765,37443,0
22766,37444,0
22767,37445,0
22768,37446,0
22769,37447,0
22770,37448,0
22771,37449,0
36034,37450,2
22772,37451,0
22773,37452,0
22774,37453,0
22775,37454,0
22776,37455,0
22777,37456,0
22778,37457,0
22779,37458,0
54840,37459,137
22780,37460,0
22781,37461,0
22782,37462,0
22783,37463,0
22784,37464,0
22785,37465,0
22786,37466,0
22787,37467,0
22788,37468,0
22789,37469,0
22790,37470,0
22791,37471,0
22792,37472,0
22793,37473,0
48037,37474,372
22794,37475,0
22795,37476,0
22796,37477,0
22797,37478,0
22798,37479,0
34035,37480,24
22799,37481,0
22800,37482,0
22801,37483,0
22802,37484,0
22803,37485,0
22804,37486,0
22805,37487,0
22806,37488,0
22807,37489,0
22808,37490,0
22809,37491,0
22810,37492,0
22811,37493,0
22812,37494,0
22813,37495,0
22814,37496,0
22815,37497,0
62783,37498,152
22816,37499,0
22817,37500,0
22818,37501,0
22819,37502,0
22820,37503,0
62784,37504,152
62785,37505,152
22821,37506,0
54627,37507,144
22822,37508,0
22823,37509,0
61209,37510,309
22824,37511,0
36035,37512,2
35818,37513,139
22825,37514,0
22826,37515,0
36640,37516,10
48038,37517,372
22827,37518,0
22828,37519,0
22829,37520,0
22830,37521,0
35819,37522,139
22831,37523,0
22832,37524,0
22833,37525,0
22834,37526,0
22835,37527,0
22836,37528,0
22837,37529,0
22838,37530,0
62786,37531,152
22839,37532,0
22840,37533,0
22841,37534,0
22842,37535,0
22843,37536,0
34036,37537,24
22844,37538,0
22845,37539,0
34037,37540,24
22846,37541,0
22847,37542,0
22848,37543,0
22849,37544,0
22850,37545,0
36641,37546,10
22851,37547,0
22852,37548,0
22853,37549,0
22854,37550,0
22855,37551,0
22856,37552,0
22857,37553,0
22858,37554,0
22859,37555,0
22860,37556,0
22861,37557,0
22862,37558,0
22863,37559,0
22864,37560,0
22865,37561,0
22866,37562,0
22867,37563,0
36642,37564,10
22868,37565,0
22869,37566,0
54628,37567,144
22870,37568,0
22871,37569,0
22872,37570,0
22873,37571,0
22874,37572,0
35820,37573,139
22875,37574,0
22876,37575,0
22877,37576,0
22878,37577,0
22879,37578,0
22880,37579,0
22881,37580,0
22882,37581,0
22883,37582,0
22884,37583,0
22885,37584,0
22886,37585,0
22887,37586,0
22888,37587,0
22889,37588,0
22890,37589,0
22891,37590,0
22892,37591,0
22893,37592,0
22894,37593,0
22895,37594,0
22896,37595,0
22897,37596,0
22898,37597,0
22899,37598,0
22900,37599,0
22901,37600,0
22902,37601,0
22903,37602,0
22904,37603,0
22905,37604,0
22906,37605,0
22907,37606,0
22908,37607,0
22909,37608,0
22910,37609,0
22911,37610,0
22912,37611,0
22913,37612,0
22914,37613,0
22915,37614,0
22916,37615,0
22917,37616,0
22918,37617,0
22919,37618,0
34038,37619,24
54629,37620,144
35821,37621,139
54841,37622,137
54842,37623,137
54843,37624,137
35822,37625,139
43025,37626,115
22920,37627,0
22921,37628,0
22922,37629,0
22923,37630,0
43026,37631,115
62790,37632,570
22924,37633,0
54630,37634,144
22925,37635,0
22926,37636,0
43464,37637,6
22927,37638,0
22928,37639,0
60606,37640,110
22929,37641,0
43027,37642,115
22930,37643,0
22931,37644,0
22932,37645,0
22933,37646,0
22934,37647,0
22935,37648,0
22936,37649,0
22937,37650,0
22938,37651,0
62791,37652,12
56430,37653,90
33752,37654,96
33753,37655,96
22939,37656,0
22940,37657,0
22941,37658,0
22942,37659,0
42175,37660,317
48039,37661,372
22943,37662,0
58157,37663,71
24240,37664,374
33754,37665,96
42176,37666,317
48040,37667,372
24241,37668,374
48041,37669,372
48042,37670,372
22944,37671,0
33755,37672,96
36036,37673,2
48043,37674,372
48044,37675,372
36037,37676,2
47081,37677,316
54631,37678,144
35823,37679,139
22945,37680,0
22946,37681,0
22947,37682,0
22948,37683,0
22949,37684,0
22950,37685,0
22951,37686,0
22952,37687,0
22953,37688,0
22954,37689,0
48045,37690,372
48046,37691,372
22955,37692,0
22956,37693,0
22957,37694,0
22958,37695,0
62794,37696,422
62795,37697,422
43465,37698,6
43028,37699,115
22959,37700,0
22960,37701,0
62796,37702,422
22961,37703,0
36038,37704,2
22962,37705,0
22963,37706,0
62797,37707,422
22964,37708,0
62798,37709,422
22965,37710,0
22966,37711,0
22967,37712,0
33756,37713,96
58158,37714,71
33757,37715,96
22968,37716,0
22969,37717,0
62529,37718,145
22970,37719,0
22971,37720,0
22972,37721,0
62799,37722,422
22973,37723,0
22974,37724,0
62800,37725,422
62801,37726,422
22975,37727,0
62802,37728,422
22976,37729,0
62803,37730,422
56167,37731,112
33758,37732,96
33759,37733,96
22977,37734,0
58159,37735,71
33760,37736,96
22978,37737,0
43466,37738,6
22979,37739,0
22980,37740,0
22981,37741,0
36039,37742,2
22982,37743,0
22983,37744,0
22984,37745,0
22985,37746,0
33761,37747,96
22986,37748,0
22987,37749,0
45519,37750,376
33762,37751,96
22988,37752,0
22989,37753,0
22990,37754,0
48047,37755,372
24242,37756,374
24243,37757,374
48048,37758,372
48049,37759,372
48050,37760,372
48051,37761,372
48052,37762,372
48053,37763,372
48054,37764,372
24244,37765,374
48055,37766,372
48056,37767,372
48057,37768,372
24245,37769,374
24246,37770,374
48058,37771,372
48059,37772,372
48060,37773,372
48061,37774,372
48062,37775,372
48063,37776,372
48064,37777,372
24247,37778,374
48065,37779,372
48066,37780,372
48067,37781,372
48068,37782,372
48069,37783,372
24248,37784,374
48070,37785,372
48071,37786,372
48072,37787,372
48073,37788,372
24249,37789,374
48074,37790,372
48075,37791,372
48076,37792,372
24250,37793,374
48077,37794,372
24251,37795,374
48078,37796,372
48079,37797,372
48080,37798,372
48081,37799,372
34039,37800,24
34040,37801,24
34041,37802,24
34042,37803,24
34043,37804,24
62804,37805,50
44507,37806,371
62805,37807,50
48082,37808,372
24252,37809,374
24253,37810,374
24254,37811,374
48083,37812,372
36643,37813,10
24255,37814,374
48084,37815,372
62806,37816,50
34044,37817,24
34045,37818,24
62807,37819,50
34046,37820,24
62808,37821,50
34047,37822,24
34048,37823,24
34049,37824,24
62809,37825,50
62810,37826,50
62171,37827,243
43467,37828,6
36644,37829,10
62172,37830,243
62173,37831,243
34050,37832,24
34051,37833,24
62811,37834,50
48085,37835,372
24256,37836,374
24257,37837,374
24258,37838,374
24259,37839,374
24260,37840,374
24261,37841,374
24262,37842,374
24263,37843,374
24264,37844,374
34052,37845,24
62812,37846,50
62813,37847,50
62814,37848,50
62815,37849,50
62816,37850,50
45520,37851,376
62817,37852,50
45521,37853,376
45522,37854,376
24265,37855,374
24266,37856,374
24267,37857,374
24268,37858,374
24269,37859,374
56609,37860,315
62052,37861,378
24270,37862,374
24271,37863,374
24272,37864,374
42177,37865,317
61352,37866,256
58894,37867,380
58160,37868,71
48086,37869,372
48087,37870,372
48088,37871,372
48089,37872,372
48090,37873,372
48091,37874,372
36645,37875,10
45523,37876,376
34053,37877,24
34054,37878,24
34055,37879,24
34056,37880,24
34057,37881,24
34058,37882,24
34059,37883,24
34060,37884,24
24273,37885,374
24274,37886,374
48092,37887,372
48093,37888,372
24275,37889,374
24276,37890,374
24277,37891,374
24278,37892,374
24279,37893,374
24280,37894,374
36646,37895,10
45524,37896,376
36647,37897,10
45525,37898,376
36648,37899,10
62174,37900,243
34061,37901,24
34062,37902,24
34063,37903,24
62818,37904,50
48094,37905,372
59364,37906,3
59365,37907,3
59366,37908,3
59367,37909,3
59368,37910,3
59369,37911,3
62053,37912,378
59370,37913,3
59371,37914,3
59372,37915,3
62054,37916,378
59373,37917,3
59374,37918,3
59375,37919,3
62055,37920,378
59376,37921,3
59377,37922,3
59378,37923,3
59379,37924,3
48095,37925,372
48096,37926,372
48097,37927,372
48098,37928,372
62573,37929,379
48099,37930,372
48100,37931,372
62574,37932,379
48101,37933,372
62575,37934,379
43468,37935,6
34064,37936,24
34065,37937,24
34066,37938,24
34067,37939,24
34068,37940,24
34069,37941,24
34070,37942,24
34071,37943,24
34072,37944,24
48102,37945,372
48103,37946,372
48104,37947,372
48105,37948,372
24281,37949,374
24282,37950,374
48106,37951,372
48107,37952,372
24283,37953,374
48108,37954,372
48109,37955,372
48110,37956,372
24284,37957,374
24285,37958,374
24286,37959,374
48111,37960,372
48112,37961,372
48113,37962,372
24287,37963,374
48114,37964,372
24288,37965,374
48115,37966,372
24289,37967,374
36040,37968,2
36041,37969,2
36042,37970,2
36043,37971,2
36044,37972,2
36045,37973,2
36046,37974,2
48116,37975,372
48117,37976,372
48118,37977,372
48119,37978,372
48120,37979,372
48121,37980,372
59380,37981,3
59381,37982,3
59382,37983,3
59383,37984,3
48122,37985,372
48123,37986,372
48124,37987,372
48125,37988,372
62576,37989,379
62577,37990,379
62578,37991,379
62579,37992,379
62580,37993,379
62581,37994,379
48126,37995,372
48127,37996,372
48128,37997,372
48129,37998,372
24290,37999,374
48130,38000,372
62582,38001,379
62583,38002,379
62584,38003,379
62585,38004,379
34073,38005,24
36649,38006,10
62175,38007,243
36650,38008,10
44508,38009,371
36651,38010,10
62176,38011,243
36652,38012,10
36653,38013,10
62819,38014,50
48131,38015,372
48132,38016,372
48133,38017,372
48134,38018,372
48135,38019,372
48136,38020,372
48137,38021,372
48138,38022,372
48139,38023,372
48140,38024,372
48141,38025,372
48142,38026,372
48143,38027,372
48144,38028,372
48145,38029,372
48146,38030,372
48147,38031,372
48148,38032,372
48149,38033,372
48150,38034,372
36654,38035,10
36655,38036,10
36656,38037,10
36657,38038,10
45526,38039,376
45527,38040,376
